año;mes;dia;hora;irradiancia;temperatura;irradianciaSTC;precipitacion;area;alfa;temperaturaAmbiente;numeroDePaneles;pstc;potencia
2020;3;26;5;0;20.98;1000;0.04;150.47;-0.0035;25;50;490;0
2020;3;26;6;43.42;21.6;1000;0.04;150.47;-0.0035;25;37;490;797
2020;3;26;7;176.51;23.02;1000;0;150.47;-0.0035;25;94;490;8186
2020;3;26;8;343.16;26.19;1000;0;150.47;-0.0035;25;99;490;16577
2020;3;26;9;463.95;29.23;1000;0;150.47;-0.0035;25;62;490;13886
2020;3;26;10;550.95;31.52;1000;0;150.47;-0.0035;25;77;490;20313
2020;3;26;11;555.22;33.26;1000;0;150.47;-0.0035;25;84;490;22192
2020;3;26;12;576.52;34.37;1000;0;150.47;-0.0035;25;85;490;23225
2020;3;26;13;532.93;34.58;1000;0;150.47;-0.0035;25;77;490;19433
2020;3;26;14;452.34;34.36;1000;0;150.47;-0.0035;25;1;490;214
2020;3;26;15;309.04;33.58;1000;0;150.47;-0.0035;25;3;490;441
2020;3;26;16;206.52;32.2;1000;0;150.47;-0.0035;25;77;490;7596
2020;3;26;17;48.85;30.19;1000;0;150.47;-0.0035;25;39;490;917
2020;3;26;18;0;28.08;1000;0;150.47;-0.0035;25;81;490;0
2020;3;26;19;0;26.9;1000;0;150.47;-0.0035;25;100;490;0
2020;3;26;20;0;25.97;1000;0;150.47;-0.0035;25;83;490;0
2020;3;26;21;0;25.24;1000;0;150.47;-0.0035;25;21;490;0
2020;3;26;22;0;24.62;1000;0;150.47;-0.0035;25;41;490;0
2020;3;26;23;0;23.94;1000;0;150.47;-0.0035;25;72;490;0
2020;3;27;0;0;23.08;1000;0;150.47;-0.0035;25;78;490;0
2020;3;27;1;0;22.44;1000;0;150.47;-0.0035;25;1;490;0
2020;3;27;2;0;21.83;1000;0;150.47;-0.0035;25;14;490;0
2020;3;27;3;0;21.29;1000;0;150.47;-0.0035;25;4;490;0
2020;3;27;4;0;20.88;1000;0;150.47;-0.0035;25;3;490;0
2020;3;27;5;0;20.63;1000;0;150.47;-0.0035;25;44;490;0
2020;3;27;6;67.75;21.46;1000;0;150.47;-0.0035;25;46;490;1546
2020;3;27;7;227.96;23.64;1000;0;150.47;-0.0035;25;22;490;2469
2020;3;27;8;426.32;26.44;1000;0;150.47;-0.0035;25;29;490;6027
2020;3;27;9;654.2;29.4;1000;0;150.47;-0.0035;25;87;490;27459
2020;3;27;10;781.02;31.55;1000;0;150.47;-0.0035;25;29;490;10844
2020;3;27;11;731.23;33.1;1000;0;150.47;-0.0035;25;73;490;25415
2020;3;27;12;688.11;34.05;1000;0;150.47;-0.0035;25;90;490;29384
2020;3;27;13;602.78;34.36;1000;0;150.47;-0.0035;25;2;490;571
2020;3;27;14;516.49;33.96;1000;0;150.47;-0.0035;25;48;490;11767
2020;3;27;15;368.87;32.75;1000;0;150.47;-0.0035;25;85;490;14947
2020;3;27;16;200.05;31.37;1000;0;150.47;-0.0035;25;36;490;3450
2020;3;27;17;50.43;29.63;1000;0;150.47;-0.0035;25;73;490;1775
2020;3;27;18;0;27.89;1000;0;150.47;-0.0035;25;91;490;0
2020;3;27;19;0;26.98;1000;0;150.47;-0.0035;25;8;490;0
2020;3;27;20;0;26.19;1000;0;150.47;-0.0035;25;51;490;0
2020;3;27;21;0;25.44;1000;0;150.47;-0.0035;25;59;490;0
2020;3;27;22;0;24.83;1000;0;150.47;-0.0035;25;87;490;0
2020;3;27;23;0;24.28;1000;0;150.47;-0.0035;25;73;490;0
2020;3;28;0;0;23.75;1000;0;150.47;-0.0035;25;47;490;0
2020;3;28;1;0;23.22;1000;0;150.47;-0.0035;25;4;490;0
2020;3;28;2;0;22.7;1000;0;150.47;-0.0035;25;70;490;0
2020;3;28;3;0;22.03;1000;0;150.47;-0.0035;25;82;490;0
2020;3;28;4;0;21.23;1000;0;150.47;-0.0035;25;92;490;0
2020;3;28;5;0;20.82;1000;0;150.47;-0.0035;25;93;490;0
2020;3;28;6;60.44;21.66;1000;0;150.47;-0.0035;25;68;490;2037
2020;3;28;7;206.91;23.91;1000;0;150.47;-0.0035;25;43;490;4376
2020;3;28;8;337.02;26.76;1000;0;150.47;-0.0035;25;33;490;5416
2020;3;28;9;520.96;29.51;1000;0;150.47;-0.0035;25;19;490;4774
2020;3;28;10;703.34;31.75;1000;0;150.47;-0.0035;25;97;490;32640
2020;3;28;11;790.43;33.27;1000;0;150.47;-0.0035;25;44;490;16548
2020;3;28;12;769.16;34.18;1000;0;150.47;-0.0035;25;87;490;31736
2020;3;28;13;725.04;34.53;1000;0;150.47;-0.0035;25;6;490;2061
2020;3;28;14;568.86;34.33;1000;0;150.47;-0.0035;25;51;490;13752
2020;3;28;15;387.04;33.61;1000;0;150.47;-0.0035;25;45;490;8277
2020;3;28;16;205.52;32.23;1000;0;150.47;-0.0035;25;6;490;589
2020;3;28;17;47.1;30.03;1000;0;150.47;-0.0035;25;21;490;476
2020;3;28;18;0;27.69;1000;0;150.47;-0.0035;25;62;490;0
2020;3;28;19;0;26.66;1000;0;150.47;-0.0035;25;53;490;0
2020;3;28;20;0;25.7;1000;0;150.47;-0.0035;25;96;490;0
2020;3;28;21;0;24.89;1000;0;150.47;-0.0035;25;66;490;0
2020;3;28;22;0;24.12;1000;0;150.47;-0.0035;25;68;490;0
2020;3;28;23;0;23.32;1000;0;150.47;-0.0035;25;40;490;0
2020;3;29;0;0;22.55;1000;0;150.47;-0.0035;25;77;490;0
2020;3;29;1;0;21.94;1000;0;150.47;-0.0035;25;78;490;0
2020;3;29;2;0;21.51;1000;0;150.47;-0.0035;25;24;490;0
2020;3;29;3;0;21.23;1000;0;150.47;-0.0035;25;3;490;0
2020;3;29;4;0;21.01;1000;0;150.47;-0.0035;25;15;490;0
2020;3;29;5;0;20.85;1000;0;150.47;-0.0035;25;39;490;0
2020;3;29;6;69.52;21.6;1000;0;150.47;-0.0035;25;54;490;1861
2020;3;29;7;247.09;24.15;1000;0;150.47;-0.0035;25;71;490;8622
2020;3;29;8;475.41;27.21;1000;0;150.47;-0.0035;25;92;490;21266
2020;3;29;9;678.78;30.08;1000;0;150.47;-0.0035;25;32;490;10454
2020;3;29;10;771.23;32.16;1000;0;150.47;-0.0035;25;65;490;23948
2020;3;29;11;779.85;33.75;1000;0;150.47;-0.0035;25;69;490;25559
2020;3;29;12;696.97;34.73;1000;0;150.47;-0.0035;25;79;490;26061
2020;3;29;13;611.52;35.05;1000;0;150.47;-0.0035;25;70;490;20237
2020;3;29;14;481.52;34.62;1000;0;150.47;-0.0035;25;16;490;3648
2020;3;29;15;291.64;33.64;1000;0.01;150.47;-0.0035;25;36;490;4989
2020;3;29;16;145.53;32.08;1000;0.01;150.47;-0.0035;25;64;490;4451
2020;3;29;17;38.8;30.21;1000;0;150.47;-0.0035;25;6;490;112
2020;3;29;18;0;28.51;1000;0;150.47;-0.0035;25;14;490;0
2020;3;29;19;0;27.66;1000;0;150.47;-0.0035;25;24;490;0
2020;3;29;20;0;26.96;1000;0;150.47;-0.0035;25;62;490;0
2020;3;29;21;0;26.27;1000;0;150.47;-0.0035;25;79;490;0
2020;3;29;22;0;25.4;1000;0;150.47;-0.0035;25;65;490;0
2020;3;29;23;0;24.55;1000;0;150.47;-0.0035;25;51;490;0
2020;3;30;0;0;23.87;1000;0;150.47;-0.0035;25;71;490;0
2020;3;30;1;0;23.37;1000;0;150.47;-0.0035;25;43;490;0
2020;3;30;2;0;22.94;1000;0;150.47;-0.0035;25;2;490;0
2020;3;30;3;0;22.4;1000;0;150.47;-0.0035;25;34;490;0
2020;3;30;4;0;22.01;1000;0;150.47;-0.0035;25;51;490;0
2020;3;30;5;0;21.8;1000;0;150.47;-0.0035;25;68;490;0
2020;3;30;6;56.68;22.74;1000;0;150.47;-0.0035;25;36;490;1008
2020;3;30;7;157.36;25.04;1000;0.01;150.47;-0.0035;25;25;490;1927
2020;3;30;8;287.41;27.77;1000;0.02;150.47;-0.0035;25;59;490;8228
2020;3;30;9;433.51;30.38;1000;0.02;150.47;-0.0035;25;43;490;8962
2020;3;30;10;555.52;32.55;1000;0.02;150.47;-0.0035;25;65;490;17226
2020;3;30;11;621.77;34.21;1000;0.02;150.47;-0.0035;25;12;490;3538
2020;3;30;12;627.09;35.27;1000;0.02;150.47;-0.0035;25;20;490;5925
2020;3;30;13;522.38;35.65;1000;0.02;150.47;-0.0035;25;72;490;17743
2020;3;30;14;438.62;35.45;1000;0.02;150.47;-0.0035;25;14;490;2899
2020;3;30;15;301.73;34.61;1000;0.03;150.47;-0.0035;25;47;490;6715
2020;3;30;16;157.32;33.1;1000;0.02;150.47;-0.0035;25;18;490;1348
2020;3;30;17;43.2;30.96;1000;0.02;150.47;-0.0035;25;3;490;62
2020;3;30;18;0;28.83;1000;0.02;150.47;-0.0035;25;27;490;0
2020;3;30;19;0;27.83;1000;0.03;150.47;-0.0035;25;28;490;0
2020;3;30;20;0;26.89;1000;0.03;150.47;-0.0035;25;70;490;0
2020;3;30;21;0;25.99;1000;0.03;150.47;-0.0035;25;88;490;0
2020;3;30;22;0;25.25;1000;0.03;150.47;-0.0035;25;74;490;0
2020;3;30;23;0;24.54;1000;0.03;150.47;-0.0035;25;33;490;0
2020;3;31;0;0;23.88;1000;0.03;150.47;-0.0035;25;61;490;0
2020;3;31;1;0;23.34;1000;0.03;150.47;-0.0035;25;55;490;0
2020;3;31;2;0;22.99;1000;0.02;150.47;-0.0035;25;50;490;0
2020;3;31;3;0;22.76;1000;0.03;150.47;-0.0035;25;13;490;0
2020;3;31;4;0;22.6;1000;0.03;150.47;-0.0035;25;39;490;0
2020;3;31;5;0;22.3;1000;0.02;150.47;-0.0035;25;68;490;0
2020;3;31;6;58.02;22.83;1000;0.02;150.47;-0.0035;25;57;490;1633
2020;3;31;7;174.28;24.94;1000;0.03;150.47;-0.0035;25;92;490;7858
2020;3;31;8;288.55;27.88;1000;0.03;150.47;-0.0035;25;23;490;3219
2020;3;31;9;362.98;30.29;1000;0.03;150.47;-0.0035;25;87;490;15187
2020;3;31;10;526.88;32.17;1000;0.03;150.47;-0.0035;25;38;490;9564
2020;3;31;11;573.73;33.68;1000;0.03;150.47;-0.0035;25;1;490;273
2020;3;31;12;486.51;34.71;1000;0.04;150.47;-0.0035;25;59;490;13587
2020;3;31;13;396.55;35.12;1000;0.05;150.47;-0.0035;25;1;490;187
2020;3;31;14;312.49;34.71;1000;0.06;150.47;-0.0035;25;6;490;887
2020;3;31;15;205.3;33.76;1000;0.06;150.47;-0.0035;25;91;490;8874
2020;3;31;16;93.33;32.12;1000;0.05;150.47;-0.0035;25;51;490;2274
2020;3;31;17;32.37;30.13;1000;0.05;150.47;-0.0035;25;91;490;1417
2020;3;31;18;0;28.52;1000;0.06;150.47;-0.0035;25;56;490;0
2020;3;31;19;0;27.73;1000;0.06;150.47;-0.0035;25;88;490;0
2020;3;31;20;0;27.42;1000;0.06;150.47;-0.0035;25;32;490;0
2020;3;31;21;0;27.2;1000;0.06;150.47;-0.0035;25;91;490;0
2020;3;31;22;0;26.83;1000;0.07;150.47;-0.0035;25;80;490;0
2020;3;31;23;0;26.12;1000;0.07;150.47;-0.0035;25;46;490;0
2020;4;1;0;0;25.47;1000;0.05;150.47;-0.0035;25;52;490;0
2020;4;1;1;0;24.69;1000;0.04;150.47;-0.0035;25;8;490;0
2020;4;1;2;0;23.95;1000;0.06;150.47;-0.0035;25;20;490;0
2020;4;1;3;0;23.28;1000;0.09;150.47;-0.0035;25;99;490;0
2020;4;1;4;0;22.83;1000;0.07;150.47;-0.0035;25;59;490;0
2020;4;1;5;0;22.65;1000;0.03;150.47;-0.0035;25;50;490;0
2020;4;1;6;25.42;23.22;1000;0.03;150.47;-0.0035;25;15;490;188
2020;4;1;7;104.88;24.8;1000;0;150.47;-0.0035;25;43;490;2211
2020;4;1;8;217.09;27.53;1000;0;150.47;-0.0035;25;77;490;8118
2020;4;1;9;444.54;29.63;1000;0;150.47;-0.0035;25;13;490;2786
2020;4;1;10;572.31;30.83;1000;0;150.47;-0.0035;25;100;490;27471
2020;4;1;11;600.62;31.62;1000;0;150.47;-0.0035;25;98;490;28174
2020;4;1;12;549.99;32.08;1000;0;150.47;-0.0035;25;88;490;23128
2020;4;1;13;427.5;32.09;1000;0;150.47;-0.0035;25;93;490;18998
2020;4;1;14;379.42;31.97;1000;0;150.47;-0.0035;25;10;490;1814
2020;4;1;15;240.02;31.48;1000;0;150.47;-0.0035;25;17;490;1954
2020;4;1;16;115.64;30.65;1000;0;150.47;-0.0035;25;89;490;4943
2020;4;1;17;36.66;28.94;1000;0;150.47;-0.0035;25;51;490;903
2020;4;1;18;0;27.71;1000;0;150.47;-0.0035;25;64;490;0
2020;4;1;19;0;27.38;1000;0;150.47;-0.0035;25;76;490;0
2020;4;1;20;0;27.1;1000;0;150.47;-0.0035;25;6;490;0
2020;4;1;21;0;26.77;1000;0;150.47;-0.0035;25;41;490;0
2020;4;1;22;0;26.33;1000;0;150.47;-0.0035;25;45;490;0
2020;4;1;23;0;25.96;1000;0;150.47;-0.0035;25;84;490;0
2020;4;2;0;0;25.37;1000;0;150.47;-0.0035;25;31;490;0
2020;4;2;1;0;24.79;1000;0;150.47;-0.0035;25;74;490;0
2020;4;2;2;0;24.23;1000;0;150.47;-0.0035;25;34;490;0
2020;4;2;3;0;23.67;1000;0;150.47;-0.0035;25;1;490;0
2020;4;2;4;0;23.45;1000;0;150.47;-0.0035;25;24;490;0
2020;4;2;5;0;23.18;1000;0;150.47;-0.0035;25;85;490;0
2020;4;2;6;59.09;23.71;1000;0;150.47;-0.0035;25;59;490;1716
2020;4;2;7;224.55;25.91;1000;0;150.47;-0.0035;25;92;490;10090
2020;4;2;8;399.28;28.28;1000;0;150.47;-0.0035;25;36;490;6962
2020;4;2;9;509.42;30.05;1000;0;150.47;-0.0035;25;93;490;22804
2020;4;2;10;572.05;31.56;1000;0;150.47;-0.0035;25;53;490;14515
2020;4;2;11;480.34;32.76;1000;0;150.47;-0.0035;25;92;490;21066
2020;4;2;12;442.87;33.53;1000;0;150.47;-0.0035;25;11;490;2316
2020;4;2;13;388.01;33.76;1000;0;150.47;-0.0035;25;89;490;16402
2020;4;2;14;277.3;33.54;1000;0;150.47;-0.0035;25;7;490;923
2020;4;2;15;224.47;32.94;1000;0;150.47;-0.0035;25;98;490;10479
2020;4;2;16;110.58;31.88;1000;0;150.47;-0.0035;25;95;490;5024
2020;4;2;17;34.73;30.2;1000;0;150.47;-0.0035;25;14;490;234
2020;4;2;18;0;28.57;1000;0;150.47;-0.0035;25;86;490;0
2020;4;2;19;0;27.79;1000;0;150.47;-0.0035;25;41;490;0
2020;4;2;20;0;27.08;1000;0;150.47;-0.0035;25;26;490;0
2020;4;2;21;0;26.48;1000;0;150.47;-0.0035;25;57;490;0
2020;4;2;22;0;26.02;1000;0;150.47;-0.0035;25;82;490;0
2020;4;2;23;0;25.57;1000;0;150.47;-0.0035;25;52;490;0
2020;4;3;0;0;24.99;1000;0;150.47;-0.0035;25;86;490;0
2020;4;3;1;0;24.39;1000;0;150.47;-0.0035;25;14;490;0
2020;4;3;2;0;24.04;1000;0;150.47;-0.0035;25;85;490;0
2020;4;3;3;0;23.75;1000;0;150.47;-0.0035;25;73;490;0
2020;4;3;4;0;23.46;1000;0;150.47;-0.0035;25;23;490;0
2020;4;3;5;0;23.19;1000;0;150.47;-0.0035;25;41;490;0
2020;4;3;6;50.2;23.76;1000;0;150.47;-0.0035;25;54;490;1334
2020;4;3;7;169.39;25.31;1000;0.01;150.47;-0.0035;25;13;490;1078
2020;4;3;8;293.94;27.74;1000;0.02;150.47;-0.0035;25;68;490;9700
2020;4;3;9;410.39;30.41;1000;0.03;150.47;-0.0035;25;44;490;8680
2020;4;3;10;483.52;32.63;1000;0.04;150.47;-0.0035;25;59;490;13605
2020;4;3;11;495.27;34.15;1000;0.05;150.47;-0.0035;25;55;490;12920
2020;4;3;12;485.47;34.81;1000;0.06;150.47;-0.0035;25;63;490;14472
2020;4;3;13;432.91;34.65;1000;0.07;150.47;-0.0035;25;98;490;20086
2020;4;3;14;344.39;33.94;1000;0.07;150.47;-0.0035;25;17;490;2779
2020;4;3;15;185.48;32.94;1000;0.08;150.47;-0.0035;25;8;490;707
2020;4;3;16;93.94;31.62;1000;0.08;150.47;-0.0035;25;69;490;3103
2020;4;3;17;39.88;29.8;1000;0.09;150.47;-0.0035;25;58;490;1114
2020;4;3;18;0;27.96;1000;0.09;150.47;-0.0035;25;89;490;0
2020;4;3;19;0;27;1000;0.09;150.47;-0.0035;25;76;490;0
2020;4;3;20;0;26.22;1000;0.08;150.47;-0.0035;25;9;490;0
2020;4;3;21;0;25.57;1000;0.07;150.47;-0.0035;25;35;490;0
2020;4;3;22;0;24.96;1000;0.07;150.47;-0.0035;25;14;490;0
2020;4;3;23;0;24.26;1000;0.09;150.47;-0.0035;25;78;490;0
2020;4;4;0;0;23.55;1000;0.14;150.47;-0.0035;25;62;490;0
2020;4;4;1;0;22.92;1000;0.14;150.47;-0.0035;25;42;490;0
2020;4;4;2;0;22.51;1000;0.09;150.47;-0.0035;25;78;490;0
2020;4;4;3;0;22.17;1000;0.06;150.47;-0.0035;25;57;490;0
2020;4;4;4;0;21.88;1000;0.04;150.47;-0.0035;25;95;490;0
2020;4;4;5;0;21.79;1000;0.04;150.47;-0.0035;25;31;490;0
2020;4;4;6;41.77;22.11;1000;0.04;150.47;-0.0035;25;32;490;662
2020;4;4;7;173.39;23.05;1000;0;150.47;-0.0035;25;12;490;1026
2020;4;4;8;351.57;25.1;1000;0;150.47;-0.0035;25;4;490;689
2020;4;4;9;519.55;27.94;1000;0;150.47;-0.0035;25;96;490;24188
2020;4;4;10;622.09;30.34;1000;0;150.47;-0.0035;25;29;490;8675
2020;4;4;11;640.13;32.62;1000;0;150.47;-0.0035;25;75;490;22897
2020;4;4;12;510.38;34.12;1000;0;150.47;-0.0035;25;13;490;3147
2020;4;4;13;373.56;34.76;1000;0;150.47;-0.0035;25;34;490;6011
2020;4;4;14;314.8;34.5;1000;0;150.47;-0.0035;25;59;490;8798
2020;4;4;15;221.38;33.58;1000;0;150.47;-0.0035;25;88;490;9259
2020;4;4;16;115.38;32.24;1000;0;150.47;-0.0035;25;73;490;4023
2020;4;4;17;32.95;30.42;1000;0;150.47;-0.0035;25;16;490;253
2020;4;4;18;0;28.51;1000;0;150.47;-0.0035;25;77;490;0
2020;4;4;19;0;27.45;1000;0;150.47;-0.0035;25;61;490;0
2020;4;4;20;0;26.69;1000;0;150.47;-0.0035;25;8;490;0
2020;4;4;21;0;26.13;1000;0;150.47;-0.0035;25;93;490;0
2020;4;4;22;0;25.73;1000;0;150.47;-0.0035;25;58;490;0
2020;4;4;23;0;25.37;1000;0;150.47;-0.0035;25;37;490;0
2020;4;5;0;0;25.06;1000;0;150.47;-0.0035;25;32;490;0
2020;4;5;1;0;24.85;1000;0;150.47;-0.0035;25;9;490;0
2020;4;5;2;0;24.64;1000;0;150.47;-0.0035;25;77;490;0
2020;4;5;3;0;24.26;1000;0;150.47;-0.0035;25;36;490;0
2020;4;5;4;0;23.98;1000;0;150.47;-0.0035;25;59;490;0
2020;4;5;5;0;23.8;1000;0;150.47;-0.0035;25;23;490;0
2020;4;5;6;71.54;24.43;1000;0;150.47;-0.0035;25;33;490;1159
2020;4;5;7;251.74;25.71;1000;0.03;150.47;-0.0035;25;99;490;12182
2020;4;5;8;429.7;27.46;1000;0.03;150.47;-0.0035;25;21;490;4384
2020;4;5;9;516.61;29.51;1000;0.03;150.47;-0.0035;25;9;490;2242
2020;4;5;10;580.61;31.38;1000;0.03;150.47;-0.0035;25;40;490;11126
2020;4;5;11;599.66;32.89;1000;0.03;150.47;-0.0035;25;60;490;17143
2020;4;5;12;606.34;34;1000;0.03;150.47;-0.0035;25;4;490;1151
2020;4;5;13;592.15;34.41;1000;0.04;150.47;-0.0035;25;52;490;14591
2020;4;5;14;472.26;34.19;1000;0.03;150.47;-0.0035;25;66;490;14782
2020;4;5;15;306.94;33.47;1000;0.03;150.47;-0.0035;25;17;490;2481
2020;4;5;16;172.99;32.32;1000;0.03;150.47;-0.0035;25;11;490;909
2020;4;5;17;37.06;30.44;1000;0.03;150.47;-0.0035;25;16;490;285
2020;4;5;18;0;28.48;1000;0.02;150.47;-0.0035;25;23;490;0
2020;4;5;19;0;27.58;1000;0.02;150.47;-0.0035;25;35;490;0
2020;4;5;20;0;26.83;1000;0.03;150.47;-0.0035;25;56;490;0
2020;4;5;21;0;26.23;1000;0.04;150.47;-0.0035;25;88;490;0
2020;4;5;22;0;25.75;1000;0.07;150.47;-0.0035;25;49;490;0
2020;4;5;23;0;25.37;1000;0.1;150.47;-0.0035;25;10;490;0
2020;4;6;0;0;25.17;1000;0.11;150.47;-0.0035;25;46;490;0
2020;4;6;1;0;25.08;1000;0.1;150.47;-0.0035;25;71;490;0
2020;4;6;2;0;24.92;1000;0.08;150.47;-0.0035;25;65;490;0
2020;4;6;3;0;24.48;1000;0.06;150.47;-0.0035;25;74;490;0
2020;4;6;4;0;23.9;1000;0.05;150.47;-0.0035;25;48;490;0
2020;4;6;5;0;23.56;1000;0.05;150.47;-0.0035;25;98;490;0
2020;4;6;6;13.96;23.82;1000;0.04;150.47;-0.0035;25;7;490;48
2020;4;6;7;62.77;24.69;1000;0;150.47;-0.0035;25;57;490;1755
2020;4;6;8;136.27;26.37;1000;0;150.47;-0.0035;25;62;490;4120
2020;4;6;9;260.01;28.86;1000;0;150.47;-0.0035;25;78;490;9803
2020;4;6;10;368.37;30.76;1000;0;150.47;-0.0035;25;75;490;13265
2020;4;6;11;499.27;32.09;1000;0;150.47;-0.0035;25;60;490;14314
2020;4;6;12;546.58;32.62;1000;0;150.47;-0.0035;25;12;490;3128
2020;4;6;13;462.61;32.49;1000;0;150.47;-0.0035;25;27;490;5960
2020;4;6;14;419.48;31.87;1000;0;150.47;-0.0035;25;58;490;11635
2020;4;6;15;284.5;30.87;1000;0;150.47;-0.0035;25;77;490;10514
2020;4;6;16;134.7;29.65;1000;0;150.47;-0.0035;25;15;490;974
2020;4;6;17;30.23;28.4;1000;0;150.47;-0.0035;25;53;490;776
2020;4;6;18;0;27.47;1000;0;150.47;-0.0035;25;37;490;0
2020;4;6;19;0;26.83;1000;0;150.47;-0.0035;25;78;490;0
2020;4;6;20;0;26.34;1000;0;150.47;-0.0035;25;86;490;0
2020;4;6;21;0;25.95;1000;0;150.47;-0.0035;25;43;490;0
2020;4;6;22;0;25.59;1000;0;150.47;-0.0035;25;23;490;0
2020;4;6;23;0;25.16;1000;0;150.47;-0.0035;25;55;490;0
2020;4;7;0;0;24.73;1000;0;150.47;-0.0035;25;69;490;0
2020;4;7;1;0;24.41;1000;0;150.47;-0.0035;25;19;490;0
2020;4;7;2;0;24.16;1000;0;150.47;-0.0035;25;81;490;0
2020;4;7;3;0;23.8;1000;0;150.47;-0.0035;25;75;490;0
2020;4;7;4;0;23.5;1000;0;150.47;-0.0035;25;37;490;0
2020;4;7;5;0;23.4;1000;0;150.47;-0.0035;25;63;490;0
2020;4;7;6;71.3;24.58;1000;0;150.47;-0.0035;25;89;490;3114
2020;4;7;7;224.2;27.4;1000;0;150.47;-0.0035;25;34;490;3704
2020;4;7;8;348.38;30.43;1000;0;150.47;-0.0035;25;89;490;14904
2020;4;7;9;277.49;32.92;1000;0;150.47;-0.0035;25;16;490;2115
2020;4;7;10;361.37;35.11;1000;0;150.47;-0.0035;25;63;490;10761
2020;4;7;11;373.62;36.76;1000;0;150.47;-0.0035;25;48;490;8426
2020;4;7;12;297.84;37.79;1000;0;150.47;-0.0035;25;94;490;13104
2020;4;7;13;344.68;38.14;1000;0;150.47;-0.0035;25;91;490;14662
2020;4;7;14;298.41;37.94;1000;0;150.47;-0.0035;25;84;490;11726
2020;4;7;15;287.34;37.05;1000;0;150.47;-0.0035;25;28;490;3776
2020;4;7;16;138.89;35.6;1000;0;150.47;-0.0035;25;72;490;4718
2020;4;7;17;33.55;33.3;1000;0;150.47;-0.0035;25;5;490;80
2020;4;7;18;0;30.67;1000;0;150.47;-0.0035;25;91;490;0
2020;4;7;19;0;29.56;1000;0;150.47;-0.0035;25;84;490;0
2020;4;7;20;0;28.7;1000;0;150.47;-0.0035;25;86;490;0
2020;4;7;21;0;28.13;1000;0;150.47;-0.0035;25;51;490;0
2020;4;7;22;0;27.52;1000;0;150.47;-0.0035;25;38;490;0
2020;4;7;23;0;26.84;1000;0;150.47;-0.0035;25;62;490;0
2020;4;8;0;0;26.22;1000;0;150.47;-0.0035;25;69;490;0
2020;4;8;1;0;25.59;1000;0;150.47;-0.0035;25;45;490;0
2020;4;8;2;0;25.01;1000;0;150.47;-0.0035;25;92;490;0
2020;4;8;3;0;24.51;1000;0;150.47;-0.0035;25;80;490;0
2020;4;8;4;0;24.1;1000;0;150.47;-0.0035;25;91;490;0
2020;4;8;5;0;23.77;1000;0;150.47;-0.0035;25;66;490;0
2020;4;8;6;69.66;25.14;1000;0;150.47;-0.0035;25;2;490;68
2020;4;8;7;209.46;28;1000;0;150.47;-0.0035;25;80;490;8125
2020;4;8;8;387.31;30.9;1000;0;150.47;-0.0035;25;64;490;11895
2020;4;8;9;446.34;33.37;1000;0;150.47;-0.0035;25;3;490;637
2020;4;8;10;453.59;35.3;1000;0;150.47;-0.0035;25;48;490;10284
2020;4;8;11;478.61;36.78;1000;0;150.47;-0.0035;25;67;490;15065
2020;4;8;12;466.35;37.76;1000;0;150.47;-0.0035;25;3;490;655
2020;4;8;13;531.38;38.06;1000;0;150.47;-0.0035;25;100;490;24847
2020;4;8;14;424.9;37.63;1000;0;150.47;-0.0035;25;9;490;1791
2020;4;8;15;331.48;36.52;1000;0;150.47;-0.0035;25;23;490;3585
2020;4;8;16;168.08;34.69;1000;0;150.47;-0.0035;25;45;490;3580
2020;4;8;17;34.17;32.84;1000;0;150.47;-0.0035;25;39;490;635
2020;4;8;18;0;31.24;1000;0;150.47;-0.0035;25;4;490;0
2020;4;8;19;0;30.22;1000;0;150.47;-0.0035;25;88;490;0
2020;4;8;20;0;29.22;1000;0;150.47;-0.0035;25;27;490;0
2020;4;8;21;0;28.29;1000;0;150.47;-0.0035;25;64;490;0
2020;4;8;22;0;27.48;1000;0;150.47;-0.0035;25;8;490;0
2020;4;8;23;0;26.69;1000;0;150.47;-0.0035;25;96;490;0
2020;4;9;0;0;26.03;1000;0;150.47;-0.0035;25;37;490;0
2020;4;9;1;0;25.54;1000;0;150.47;-0.0035;25;12;490;0
2020;4;9;2;0;25.12;1000;0;150.47;-0.0035;25;58;490;0
2020;4;9;3;0;24.87;1000;0;150.47;-0.0035;25;34;490;0
2020;4;9;4;0;24.61;1000;0;150.47;-0.0035;25;97;490;0
2020;4;9;5;0;24.4;1000;0;150.47;-0.0035;25;15;490;0
2020;4;9;6;57.07;25.19;1000;0;150.47;-0.0035;25;7;490;196
2020;4;9;7;193.72;26.93;1000;0;150.47;-0.0035;25;58;490;5468
2020;4;9;8;336.52;29.17;1000;0;150.47;-0.0035;25;21;490;3412
2020;4;9;9;535.16;31.85;1000;0;150.47;-0.0035;25;39;490;9982
2020;4;9;10;684.83;34.19;1000;0;150.47;-0.0035;25;10;490;3248
2020;4;9;11;726.25;35.73;1000;0;150.47;-0.0035;25;92;490;31510
2020;4;9;12;691.42;36.74;1000;0;150.47;-0.0035;25;1;490;325
2020;4;9;13;689.13;36.89;1000;0;150.47;-0.0035;25;40;490;12945
2020;4;9;14;537.97;36.48;1000;0;150.47;-0.0035;25;91;490;23024
2020;4;9;15;369.82;35.74;1000;0;150.47;-0.0035;25;5;490;872
2020;4;9;16;200.07;34.5;1000;0;150.47;-0.0035;25;62;490;5876
